Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/accounts/114559325364386238/follow,5,0,540.0,589.8951812006999,160.42945499066263,954.2390640126541,292.0,0.0054359350014854205,0.0,540,810,810,950,950,950,950,950,950,950,950
POST,/api/v1/accounts/114559325364386238/unfollow,5,0,820.0,880.297157203313,156.55030400375836,1956.2465579947457,294.0,0.0054359350014854205,0.0,820,1200,1200,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559325389536132/follow,5,0,250.0,430.9874121914618,209.53051198739558,1086.7591519781854,292.0,0.0054359350014854205,0.0,250,380,380,1100,1100,1100,1100,1100,1100,1100,1100
POST,/api/v1/accounts/114559325389536132/unfollow,5,0,270.0,505.22166920127347,206.63926200359128,1470.1729789958335,294.0,0.0054359350014854205,0.0,270,350,350,1500,1500,1500,1500,1500,1500,1500,1500
POST,/api/v1/accounts/114559325417884451/follow,2,0,530.0,577.9502024961403,526.2566760065965,629.643728985684,292.0,0.002174374000594168,0.0,630,630,630,630,630,630,630,630,630,630,630
POST,/api/v1/accounts/114559325417884451/unfollow,2,0,323.7630130024627,1139.1999400075292,323.7630130024627,1954.6368670125958,294.0,0.002174374000594168,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559325459011014/follow,5,0,380.0,715.0831192033365,188.8067309919279,1522.9235950100701,292.0,0.0054359350014854205,0.0,380,1300,1300,1500,1500,1500,1500,1500,1500,1500,1500
POST,/api/v1/accounts/114559325459011014/unfollow,5,0,180.0,570.8040773868561,157.81169399269857,1976.3914909854066,294.0,0.0054359350014854205,0.0,180,370,370,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559325487773838/follow,3,0,270.0,535.3002876703007,226.23650400782935,1105.2141879918054,292.0,0.0032615610008912524,0.0,270,270,1100,1100,1100,1100,1100,1100,1100,1100,1100
POST,/api/v1/accounts/114559325487773838/unfollow,3,0,510.0,434.12043832358904,138.7113779783249,651.223763008602,294.0,0.0032615610008912524,0.0,510,510,650,650,650,650,650,650,650,650,650
POST,/api/v1/accounts/114559325526826139/follow,2,0,250.0,436.54592998791486,245.62251497991383,627.4693449959159,292.0,0.002174374000594168,0.0,630,630,630,630,630,630,630,630,630,630,630
POST,/api/v1/accounts/114559325526826139/unfollow,2,0,160.0,321.34016300551593,158.60687600797974,484.07345000305213,294.0,0.002174374000594168,0.0,480,480,480,480,480,480,480,480,480,480,480
POST,/api/v1/accounts/114559325547821409/follow,5,0,350.0,446.45788699854165,281.3039669999853,803.4340360027272,292.0,0.0054359350014854205,0.0,350,470,470,800,800,800,800,800,800,800,800
POST,/api/v1/accounts/114559325547821409/unfollow,5,0,390.0,722.26760040503,159.15291602141224,2038.107152999146,294.0,0.0054359350014854205,0.0,390,860,860,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559325629098775/follow,5,0,360.0,480.7890902040526,142.59018099983223,878.7323730066419,292.0,0.0054359350014854205,0.0,360,700,700,880,880,880,880,880,880,880,880
POST,/api/v1/accounts/114559325629098775/unfollow,5,0,170.0,290.98849399597384,142.02728800592013,704.2050540039781,294.0,0.0054359350014854205,0.0,170,270,270,700,700,700,700,700,700,700,700
POST,/api/v1/accounts/114559325658130414/follow,3,0,160.0,267.0329873411295,153.0145090073347,492.53049699473195,292.0,0.0032615610008912524,0.0,160,160,490,490,490,490,490,490,490,490,490
POST,/api/v1/accounts/114559325658130414/unfollow,3,0,400.0,439.4870976587602,192.22689399612136,727.4168719886802,294.0,0.0032615610008912524,0.0,400,400,730,730,730,730,730,730,730,730,730
POST,/api/v1/accounts/114559325684941570/follow,4,0,590.0,707.4014082390931,209.96011697570793,1255.1343629893381,292.0,0.004348748001188336,0.0,770,770,1300,1300,1300,1300,1300,1300,1300,1300,1300
POST,/api/v1/accounts/114559325684941570/unfollow,4,0,290.0,1045.7892362464918,282.62965998146683,2045.504047011491,294.0,0.004348748001188336,0.0,1600,1600,2000,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559325711980390/follow,4,0,450.0,443.431723251706,151.53222100343555,652.46543099056,292.0,0.004348748001188336,0.0,520,520,650,650,650,650,650,650,650,650,650
POST,/api/v1/accounts/114559325711980390/unfollow,4,0,710.0,1553.5334862506716,593.6977810051758,2814.7102920047473,294.0,0.004348748001188336,0.0,2100,2100,2800,2800,2800,2800,2800,2800,2800,2800,2800
POST,/api/v1/accounts/114559325732940740/follow,1,0,262.4339190078899,262.4339190078899,262.4339190078899,262.4339190078899,292.0,0.001087187000297084,0.0,260,260,260,260,260,260,260,260,260,260,260
POST,/api/v1/accounts/114559325732940740/unfollow,1,0,240.27142400154844,240.27142400154844,240.27142400154844,240.27142400154844,294.0,0.001087187000297084,0.0,240,240,240,240,240,240,240,240,240,240,240
POST,/api/v1/accounts/114559325769942557/follow,3,0,180.0,429.4047373405192,162.3383650148753,941.31861301139,292.0,0.0032615610008912524,0.0,180,180,940,940,940,940,940,940,940,940,940
POST,/api/v1/accounts/114559325769942557/unfollow,3,0,680.0,819.3936669946803,135.02655297634192,1647.3031060013454,294.0,0.0032615610008912524,0.0,680,680,1600,1600,1600,1600,1600,1600,1600,1600,1600
POST,/api/v1/accounts/114559325804098763/follow,2,0,490.0,745.2830405090936,486.4849660079926,1004.0811150101945,292.0,0.002174374000594168,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
POST,/api/v1/accounts/114559325804098763/unfollow,2,0,193.15851898863912,1265.0485979975201,193.15851898863912,2336.938677006401,294.0,0.002174374000594168,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
POST,/api/v1/accounts/114559325839700204/follow,5,0,580.0,592.0177168038208,251.4719930186402,1217.114360013511,292.0,0.0054359350014854205,0.0,580,630,630,1200,1200,1200,1200,1200,1200,1200,1200
POST,/api/v1/accounts/114559325839700204/unfollow,5,0,1900.0,1816.2527627951931,1445.6634369853418,2190.1249529910274,294.0,0.0054359350014854205,0.0,1900,2000,2000,2200,2200,2200,2200,2200,2200,2200,2200
POST,/api/v1/accounts/114559325870666313/follow,2,0,312.11622201954015,546.3754480006173,312.11622201954015,780.6346739816945,292.0,0.002174374000594168,0.0,780,780,780,780,780,780,780,780,780,780,780
POST,/api/v1/accounts/114559325870666313/unfollow,2,0,250.0,964.8511429986684,247.17096498352475,1682.531321013812,294.0,0.002174374000594168,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
POST,/api/v1/accounts/114559325895141587/follow,1,0,1515.4236349917483,1515.4236349917483,1515.4236349917483,1515.4236349917483,292.0,0.001087187000297084,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
POST,/api/v1/accounts/114559325895141587/unfollow,1,0,160.76601500390097,160.76601500390097,160.76601500390097,160.76601500390097,294.0,0.001087187000297084,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/accounts/114559325921959755/follow,1,0,1260.9280129836407,1260.9280129836407,1260.9280129836407,1260.9280129836407,292.0,0.001087187000297084,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
POST,/api/v1/accounts/114559325921959755/unfollow,1,0,2208.4208670130465,2208.4208670130465,2208.4208670130465,2208.4208670130465,294.0,0.001087187000297084,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
POST,/api/v1/accounts/114559325977345292/follow,1,0,322.1503779932391,322.1503779932391,322.1503779932391,322.1503779932391,292.0,0.001087187000297084,0.0,320,320,320,320,320,320,320,320,320,320,320
POST,/api/v1/accounts/114559325977345292/unfollow,1,0,204.18479898944497,204.18479898944497,204.18479898944497,204.18479898944497,294.0,0.001087187000297084,0.0,200,200,200,200,200,200,200,200,200,200,200
POST,/api/v1/accounts/114559326009048416/follow,1,0,732.5873000081629,732.5873000081629,732.5873000081629,732.5873000081629,292.0,0.001087187000297084,0.0,730,730,730,730,730,730,730,730,730,730,730
POST,/api/v1/accounts/114559326009048416/unfollow,1,0,1073.3225320000201,1073.3225320000201,1073.3225320000201,1073.3225320000201,294.0,0.001087187000297084,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
POST,/api/v1/accounts/114559326036977236/follow,3,0,460.0,835.561180341756,355.962999019539,1689.4828689983115,292.0,0.0032615610008912524,0.0,460,460,1700,1700,1700,1700,1700,1700,1700,1700,1700
POST,/api/v1/accounts/114559326036977236/unfollow,3,0,310.0,863.7350413385624,140.7856740115676,2140.72000500164,294.0,0.0032615610008912524,0.0,310,310,2100,2100,2100,2100,2100,2100,2100,2100,2100
POST,/api/v1/accounts/114559326064492898/follow,4,0,440.0,437.4782147569931,155.9431010100525,606.162037991453,292.0,0.004348748001188336,0.0,550,550,610,610,610,610,610,610,610,610,610
POST,/api/v1/accounts/114559326064492898/unfollow,4,0,160.0,634.2234980038484,151.49602299788967,1694.2063869792037,294.0,0.004348748001188336,0.0,530,530,1700,1700,1700,1700,1700,1700,1700,1700,1700
POST,/api/v1/accounts/114559326113658518/follow,1,0,196.58016398898326,196.58016398898326,196.58016398898326,196.58016398898326,292.0,0.001087187000297084,0.0,200,200,200,200,200,200,200,200,200,200,200
POST,/api/v1/accounts/114559326113658518/unfollow,1,0,2281.66935799527,2281.66935799527,2281.66935799527,2281.66935799527,294.0,0.001087187000297084,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
POST,/api/v1/accounts/114559326141011936/follow,2,0,193.31315500312485,227.2792154981289,193.31315500312485,261.24527599313296,292.0,0.002174374000594168,0.0,260,260,260,260,260,260,260,260,260,260,260
POST,/api/v1/accounts/114559326141011936/unfollow,2,0,234.73916499642655,1197.121077493648,234.73916499642655,2159.5029899908695,294.0,0.002174374000594168,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
POST,/api/v1/accounts/114559326168969475/follow,2,0,540.0,559.2268384934869,537.2023569943849,581.2513199925888,292.0,0.002174374000594168,0.0,580,580,580,580,580,580,580,580,580,580,580
POST,/api/v1/accounts/114559326168969475/unfollow,2,0,152.14164200006053,854.0975030045956,152.14164200006053,1556.0533640091307,294.0,0.002174374000594168,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
POST,/api/v1/accounts/114559326208406746/follow,1,0,491.1109489912633,491.1109489912633,491.1109489912633,491.1109489912633,292.0,0.001087187000297084,0.0,490,490,490,490,490,490,490,490,490,490,490
POST,/api/v1/accounts/114559326208406746/unfollow,1,0,356.2904190039262,356.2904190039262,356.2904190039262,356.2904190039262,294.0,0.001087187000297084,0.0,360,360,360,360,360,360,360,360,360,360,360
POST,/api/v1/accounts/114559326248081806/follow,2,0,590.0,599.5737799967173,589.4832309859339,609.6643290075008,292.0,0.002174374000594168,0.0,610,610,610,610,610,610,610,610,610,610,610
POST,/api/v1/accounts/114559326248081806/unfollow,2,0,1937.5515959982295,1951.6728474991396,1937.5515959982295,1965.7940990000498,294.0,0.002174374000594168,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559326282046718/follow,2,0,270.0,458.64481999888085,268.67100698291324,648.6186330148485,292.0,0.002174374000594168,0.0,650,650,650,650,650,650,650,650,650,650,650
POST,/api/v1/accounts/114559326282046718/unfollow,2,0,193.6991460097488,198.69452450075187,193.6991460097488,203.68990299175493,294.0,0.002174374000594168,0.0,200,200,200,200,200,200,200,200,200,200,200
POST,/api/v1/accounts/114559326305955187/follow,3,0,380.0,481.8509799952153,141.07619298738427,927.3689679976087,292.0,0.0032615610008912524,0.0,380,380,930,930,930,930,930,930,930,930,930
POST,/api/v1/accounts/114559326305955187/unfollow,3,0,300.0,268.8432790067357,171.3767400069628,338.5758060030639,294.0,0.0032615610008912524,0.0,300,300,340,340,340,340,340,340,340,340,340
POST,/api/v1/accounts/114559326326390641/follow,4,0,420.0,646.3437322454411,184.9383039807435,1228.751029993873,292.0,0.004348748001188336,0.0,760,760,1200,1200,1200,1200,1200,1200,1200,1200,1200
POST,/api/v1/accounts/114559326326390641/unfollow,4,0,570.0,1009.9234477456775,547.6246250036638,2303.559674997814,294.0,0.004348748001188336,0.0,620,620,2300,2300,2300,2300,2300,2300,2300,2300,2300
POST,/api/v1/accounts/114559326347954066/follow,1,0,582.4723679979797,582.4723679979797,582.4723679979797,582.4723679979797,292.0,0.001087187000297084,0.0,580,580,580,580,580,580,580,580,580,580,580
POST,/api/v1/accounts/114559326347954066/unfollow,1,0,1439.567036984954,1439.567036984954,1439.567036984954,1439.567036984954,294.0,0.001087187000297084,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
POST,/api/v1/accounts/114559326387706584/follow,3,0,370.0,377.8955809927235,178.47886797972023,581.8335130170453,292.0,0.0032615610008912524,0.0,370,370,580,580,580,580,580,580,580,580,580
POST,/api/v1/accounts/114559326387706584/unfollow,3,0,360.0,472.46546198342304,140.46410398441367,918.9634719805326,294.0,0.0032615610008912524,0.0,360,360,920,920,920,920,920,920,920,920,920
POST,/api/v1/accounts/114559326413729327/follow,3,0,260.0,316.4721273254448,201.97148097213358,484.9330779979937,292.0,0.0032615610008912524,0.0,260,260,480,480,480,480,480,480,480,480,480
POST,/api/v1/accounts/114559326413729327/unfollow,3,0,940.0,1025.377244009481,144.6659679932054,1993.8406020228285,294.0,0.0032615610008912524,0.0,940,940,2000,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/accounts/114559326477920035/follow,2,0,862.8560130018741,1133.631937991595,862.8560130018741,1404.4078629813157,292.0,0.002174374000594168,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
POST,/api/v1/accounts/114559326477920035/unfollow,2,0,1100.0,1393.9169725053944,1086.8560369999614,1700.9779080108274,294.0,0.002174374000594168,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
POST,/api/v1/accounts/114559326505961018/follow,4,0,1100.0,1123.2506527449004,588.955642975634,1481.2249530223198,292.0,0.004348748001188336,0.0,1300,1300,1500,1500,1500,1500,1500,1500,1500,1500,1500
POST,/api/v1/accounts/114559326505961018/unfollow,4,0,910.0,1487.4853137516766,787.537500000326,2562.6037400215864,294.0,0.004348748001188336,0.0,1700,1700,2600,2600,2600,2600,2600,2600,2600,2600,2600
POST,/api/v1/accounts/114559326556951599/follow,3,0,150.0,438.3984859935784,143.47001697751693,1020.3120929945726,292.0,0.0032615610008912524,0.0,150,150,1000,1000,1000,1000,1000,1000,1000,1000,1000
POST,/api/v1/accounts/114559326556951599/unfollow,3,0,1500.0,1633.885042334441,1247.7776079904288,2185.088877013186,294.0,0.0032615610008912524,0.0,1500,1500,2200,2200,2200,2200,2200,2200,2200,2200,2200
POST,/api/v1/accounts/114559326589214756/follow,1,0,257.1816450217739,257.1816450217739,257.1816450217739,257.1816450217739,292.0,0.001087187000297084,0.0,260,260,260,260,260,260,260,260,260,260,260
POST,/api/v1/accounts/114559326589214756/unfollow,1,0,397.1745159942657,397.1745159942657,397.1745159942657,397.1745159942657,294.0,0.001087187000297084,0.0,400,400,400,400,400,400,400,400,400,400,400
POST,/api/v1/accounts/114559326611027752/follow,2,0,211.4220499934163,744.7644924977794,211.4220499934163,1278.1069350021426,292.0,0.002174374000594168,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
POST,/api/v1/accounts/114559326611027752/unfollow,2,0,440.0,843.3880054944893,435.0079979922157,1251.768012996763,294.0,0.002174374000594168,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
POST,/api/v1/accounts/114559326639415734/follow,4,0,230.0,574.8230637473171,174.44238101597875,995.8770049852319,292.0,0.004348748001188336,0.0,900,900,1000,1000,1000,1000,1000,1000,1000,1000,1000
POST,/api/v1/accounts/114559326639415734/unfollow,4,0,160.0,708.6130522657186,151.4539930212777,1661.4780810195953,294.0,0.004348748001188336,0.0,860,860,1700,1700,1700,1700,1700,1700,1700,1700,1700
POST,/api/v1/accounts/114559326666549190/follow,10,0,320.0,453.1558926013531,155.961083015427,1035.8694210008252,292.0,0.010871870002970841,0.0,530,540,600,670,1000,1000,1000,1000,1000,1000,1000
POST,/api/v1/accounts/114559326666549190/unfollow,10,0,440.0,1154.017280600965,140.97726900945418,3248.968698986573,294.0,0.010871870002970841,0.0,790,1900,2100,2200,3200,3200,3200,3200,3200,3200,3200
POST,/api/v1/accounts/114559326720957344/follow,4,0,570.0,775.4362992418464,503.62064997898415,1291.556465002941,292.0,0.004348748001188336,0.0,730,730,1300,1300,1300,1300,1300,1300,1300,1300,1300
POST,/api/v1/accounts/114559326720957344/unfollow,4,0,630.0,1090.0820979877608,170.6869909830857,1782.0613059739117,294.0,0.004348748001188336,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
POST,/api/v1/accounts/114559326739932048/follow,2,0,583.7838919833302,945.4960314906202,583.7838919833302,1307.2081709979102,292.0,0.002174374000594168,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
POST,/api/v1/accounts/114559326739932048/unfollow,2,0,191.67413201648742,559.9880980153102,191.67413201648742,928.3020640141331,294.0,0.002174374000594168,0.0,930,930,930,930,930,930,930,930,930,930,930
POST,/api/v1/accounts/114559326774944585/follow,2,0,150.70808000746183,217.21873250498902,150.70808000746183,283.7293850025162,292.0,0.002174374000594168,0.0,280,280,280,280,280,280,280,280,280,280,280
POST,/api/v1/accounts/114559326774944585/unfollow,2,0,140.0,326.95984149177093,137.83460500417277,516.0850779793691,294.0,0.002174374000594168,0.0,520,520,520,520,520,520,520,520,520,520,520
POST,/api/v1/accounts/114559326806197854/follow,6,0,340.0,503.61378932817996,145.98303398815915,1137.708575988654,292.0,0.006523122001782505,0.0,350,350,720,720,1100,1100,1100,1100,1100,1100,1100
POST,/api/v1/accounts/114559326806197854/unfollow,6,0,1200.0,942.3839896674812,136.13328398787417,1466.7400839971378,294.0,0.006523122001782505,0.0,1300,1300,1400,1400,1500,1500,1500,1500,1500,1500,1500
POST,/api/v1/accounts/114559326841091228/follow,2,0,150.0,252.2828954970464,149.67686199815944,354.8889289959334,292.0,0.002174374000594168,0.0,350,350,350,350,350,350,350,350,350,350,350
